 episode               m      robot_x      robot_y      goal_x       goal_y      g      f    t_h    t_m    t_s     ep
     825     100000   -2.369e-01   -9.450e-01    0.000e+00   -1.000e+00   1   0         10   56   25    9.583e-01
     825     100000   -1.044e+00   -8.175e-01   -1.300e+00   -9.000e-01   1   0         10   56   27    9.583e-01
     825     100000   -8.245e-01    7.989e-01   -1.000e+00    1.000e+00   1   0         10   56   43    9.583e-01
     825     100000    3.432e-01    1.591e+00    5.000e-01    1.800e+00   1   0         10   57   05    9.583e-01
     825     100000   -1.080e+00   -8.518e-01   -1.300e+00   -9.000e-01   1   0         10   57   09    9.583e-01
     825     100000    6.183e-01   -1.625e+00    7.000e-01   -1.900e+00   1   0         10   57   28    9.583e-01
     825     100000   -5.919e-01    2.778e-01   -5.000e-01    5.000e-01   1   0         10   57   39    9.583e-01
     825     100000    6.126e-01   -1.707e+00    7.000e-01   -1.900e+00   1   0         10   57   59    9.583e-01
     825     100000   -1.785e+00   -8.155e-01   -2.000e+00   -8.000e-01   1   0         10   58   08    9.583e-01
     825     100000   -1.646e+00    1.217e+00   -1.900e+00    1.100e+00   1   0         10   58   31    9.583e-01
     825     100000   -7.112e-01    3.236e-01   -5.000e-01    5.000e-01   1   0         10   58   43    9.583e-01
     825     100000   -1.732e+00   -7.772e-01   -2.000e+00   -8.000e-01   1   0         10   58   50    9.583e-01
     825     100000   -2.274e-01   -9.061e-01    0.000e+00   -1.000e+00   1   0         10   59   01    9.583e-01
     826     100000    1.557e+00   -1.905e+00    1.800e+00   -1.800e+00   1   0         10   59   36    9.583e-01
     826     100000    6.053e-01   -1.637e+00    7.000e-01   -1.900e+00   1   0         10   59   54    9.583e-01
     826     100000    1.560e+00   -1.819e+00    1.800e+00   -1.800e+00   1   0         11   00   21    9.583e-01
     826     100000    3.763e-01    1.572e+00    5.000e-01    1.800e+00   1   0         11   00   44    9.583e-01
     826     100000   -1.005e+00   -1.718e+00   -1.000e+00   -2.000e+00   1   0         11   00   55    9.583e-01
     826     100000    8.306e-01    1.585e-01    6.000e-01    0.000e+00   1   0         11   01   26    9.583e-01
     826     100000   -1.740e+00   -8.249e-01   -2.000e+00   -8.000e-01   1   0         11   01   34    9.583e-01
     826     100000   -6.501e-01    2.617e-01   -5.000e-01    5.000e-01   1   0         11   01   46    9.583e-01
     827     100000    1.785e+00    1.392e+00    2.000e+00    1.500e+00   1   0         11   02   39    9.583e-01
     827     100000   -1.268e-01    1.358e+00   -1.000e-01    1.600e+00   1   0         11   02   59    9.583e-01
     827     100000   -1.080e+00   -1.767e+00   -1.000e+00   -2.000e+00   1   0         11   03   09    9.583e-01
     827     100000   -6.537e-01    2.900e-01   -5.000e-01    5.000e-01   1   0         11   03   22    9.583e-01
     827     100000    9.568e-01   -5.842e-01    1.900e+00   -5.000e-01   0   1         11   03   45    9.583e-01
     828     100000   -1.645e+00    1.117e+00   -1.900e+00    1.100e+00   1   0         11   04   07    9.583e-01
     828     100000    6.943e-02    1.268e+00    2.000e-01    1.500e+00   1   0         11   04   27    9.583e-01
     828     100000   -8.721e-01    7.956e-01   -1.000e+00    1.000e+00   1   0         11   04   42    9.583e-01
     828     100000   -9.923e-01   -1.739e+00   -1.000e+00   -2.000e+00   1   0         11   04   53    9.583e-01
     828     100000    3.173e-01    1.599e+00    5.000e-01    1.800e+00   1   0         11   05   16    9.583e-01
     828     100000    3.928e-01   -1.302e+00    5.000e-01   -1.500e+00   1   0         11   05   30    9.583e-01
     828     100000   -2.407e-01   -8.737e-01    0.000e+00   -1.000e+00   1   0         11   05   41    9.583e-01
     828     100000   -1.062e+00   -1.761e+00   -1.000e+00   -2.000e+00   1   0         11   05   51    9.583e-01
     828     100000   -6.418e-01    3.138e-01   -5.000e-01    5.000e-01   1   0         11   06   03    9.583e-01
     828     100000    5.975e-01   -1.679e+00    7.000e-01   -1.900e+00   1   0         11   06   22    9.583e-01
     828     100000   -9.021e-01    7.683e-01   -1.000e+00    1.000e+00   1   0         11   06   37    9.583e-01
     829     100000   -1.757e+00   -7.606e-01   -2.000e+00   -8.000e-01   1   0         11   06   52    9.583e-01
     829     100000   -8.340e-01    8.025e-01   -1.000e+00    1.000e+00   1   0         11   07   07    9.583e-01
     829     100000    4.040e-01    1.529e+00    5.000e-01    1.800e+00   1   0         11   07   30    9.583e-01
     829     100000    6.577e-01   -2.656e-01    6.000e-01    0.000e+00   1   0         11   07   50    9.583e-01
     829     100000    6.201e-01   -1.629e+00    7.000e-01   -1.900e+00   1   0         11   08   08    9.583e-01
     829     100000   -1.877e-01    1.320e+00   -1.000e-01    1.600e+00   1   0         11   08   28    9.583e-01
     829     100000    1.601e+00   -1.857e+00    1.800e+00   -1.800e+00   1   0         11   08   54    9.583e-01
     829     100000    2.161e-02    1.326e+00    2.000e-01    1.500e+00   1   0         11   09   14    9.583e-01
     830     100000    1.652e+00   -4.500e-01    1.900e+00   -5.000e-01   1   0         11   10   05    9.583e-01
     830     100000   -6.250e-01    2.974e-01   -5.000e-01    5.000e-01   1   0         11   10   16    9.583e-01
     830     100000    3.325e-01    8.452e-01    6.000e-01    0.000e+00   0   1         11   10   40    9.583e-01
     831     100000    3.763e-01   -1.234e+00    5.000e-01   -1.500e+00   1   0         11   10   55    9.583e-01
     831     100000   -1.566e-01    1.362e+00   -1.000e-01    1.600e+00   1   0         11   11   16    9.583e-01
     831     100000    4.284e-01   -1.241e+00    5.000e-01   -1.500e+00   1   0         11   11   31    9.583e-01
     831     100000    1.561e+00   -1.897e+00    1.800e+00   -1.800e+00   1   0         11   11   59    9.583e-01
     831     100000    3.430e-01   -4.222e-01    6.000e-01    0.000e+00   0   1         11   12   18    9.583e-01
     832     100000    6.615e-01   -1.662e+00    7.000e-01   -1.900e+00   1   0         11   12   36    9.583e-01
     832     100000   -9.155e-01    7.535e-01   -1.000e+00    1.000e+00   1   0         11   12   53    9.583e-01
     832     100000   -1.018e+00   -8.542e-01   -1.300e+00   -9.000e-01   1   0         11   12   56    9.583e-01
     832     100000    4.105e-01   -1.266e+00    5.000e-01   -1.500e+00   1   0         11   13   14    9.583e-01
     832     100000    1.523e+00   -1.749e+00    1.800e+00   -1.800e+00   1   0         11   13   39    9.583e-01
     832     100000    5.387e-01   -1.721e+00    7.000e-01   -1.900e+00   1   0         11   14   00    9.583e-01
     832     100000    3.274e-01    1.599e+00    5.000e-01    1.800e+00   1   0         11   14   23    9.583e-01
     832     100000   -1.037e+00   -8.667e-01   -1.300e+00   -9.000e-01   1   0         11   14   26    9.583e-01
     832     100000   -1.772e+00   -7.611e-01   -2.000e+00   -8.000e-01   1   0         11   14   35    9.583e-01
     832     100000   -1.215e-01    1.304e+00   -1.000e-01    1.600e+00   1   0         11   14   55    9.583e-01
     832     100000   -2.491e-01   -8.803e-01    0.000e+00   -1.000e+00   1   0         11   15   05    9.583e-01
     832     100000    6.505e-01   -1.641e+00    7.000e-01   -1.900e+00   1   0         11   15   23    9.583e-01
     832     100000   -2.212e-01   -8.891e-01    0.000e+00   -1.000e+00   1   0         11   15   33    9.583e-01
     833     100000   -1.183e-01    1.321e+00   -1.000e-01    1.600e+00   1   0         11   15   57    9.583e-01
     833     100000   -1.747e+00   -8.444e-01   -2.000e+00   -8.000e-01   1   0         11   16   06    9.583e-01
     833     100000    1.478e+00    1.320e+00    2.000e+00    1.500e+00   0   1         11   16   41    9.583e-01
     834     100000   -1.174e+00   -1.792e+00   -1.000e+00   -2.000e+00   1   0         11   16   52    9.583e-01
     834     100000    6.136e-01   -1.702e+00    7.000e-01   -1.900e+00   1   0         11   17   10    9.583e-01
     834     100000    1.005e+00   -4.824e-01    1.900e+00   -5.000e-01   0   1         11   17   33    9.583e-01
     835     100000    5.566e-01   -1.685e+00    7.000e-01   -1.900e+00   1   0         11   17   50    9.583e-01
     835     100000    3.321e-01   -4.305e-01    6.000e-01    0.000e+00   0   1         11   18   09    9.583e-01
     836     100000   -5.577e-01    2.936e-01   -5.000e-01    5.000e-01   1   0         11   18   21    9.583e-01
     836     100000   -1.038e+00   -8.160e-01   -1.300e+00   -9.000e-01   1   0         11   18   24    9.583e-01
     836     100000    3.076e-01   -1.319e+00    5.000e-01   -1.500e+00   1   0         11   18   39    9.583e-01
     836     100000   -1.762e+00   -7.347e-01   -2.000e+00   -8.000e-01   1   0         11   18   48    9.583e-01
     836     100000    1.137e-02    1.337e+00    2.000e-01    1.500e+00   1   0         11   19   08    9.583e-01
     836     100000    1.737e+00   -3.160e-01    1.900e+00   -5.000e-01   1   0         11   19   44    9.583e-01
     836     100000   -6.773e-01    3.171e-01   -5.000e-01    5.000e-01   1   0         11   19   55    9.583e-01
     836     100000    2.527e-02    1.280e+00    2.000e-01    1.500e+00   1   0         11   20   14    9.583e-01
     836     100000   -1.485e-01    1.379e+00   -1.000e-01    1.600e+00   1   0         11   20   35    9.583e-01
     836     100000   -1.051e+00   -8.467e-01   -1.300e+00   -9.000e-01   1   0         11   20   39    9.583e-01
     836     100000   -1.089e-01    1.353e+00   -1.000e-01    1.600e+00   1   0         11   20   58    9.583e-01
     837     100000   -1.648e+00    1.178e+00   -1.900e+00    1.100e+00   1   0         11   21   22    9.583e-01
     837     100000   -6.004e-01    2.503e-01   -5.000e-01    5.000e-01   1   0         11   21   33    9.583e-01
     837     100000   -1.779e+00   -8.031e-01   -2.000e+00   -8.000e-01   1   0         11   21   42    9.583e-01
     837     100000   -1.678e+00    1.222e+00   -1.900e+00    1.100e+00   1   0         11   22   04    9.583e-01
     837     100000   -1.031e+00   -9.377e-01   -1.300e+00   -9.000e-01   1   0         11   22   07    9.583e-01
     837     100000   -2.084e-01   -7.919e-01    0.000e+00   -1.000e+00   1   0         11   22   19    9.583e-01
     837     100000    9.777e-01   -9.363e-01    1.900e+00   -5.000e-01   0   1         11   22   43    9.583e-01
     838     100000    6.913e-01   -2.635e-01    6.000e-01    0.000e+00   1   0         11   23   08    9.583e-01
     838     100000    1.588e+00   -1.942e+00    1.800e+00   -1.800e+00   1   0         11   23   34    9.583e-01
     838     100000   -8.367e-01    7.683e-01   -1.000e+00    1.000e+00   1   0         11   23   49    9.583e-01
     838     100000    7.954e-02    1.282e+00    2.000e-01    1.500e+00   1   0         11   24   09    9.583e-01
     838     100000   -8.126e-01    7.797e-01   -1.000e+00    1.000e+00   1   0         11   24   25    9.583e-01
     838     100000    4.331e-01   -1.250e+00    5.000e-01   -1.500e+00   1   0         11   24   41    9.583e-01
     838     100000   -5.329e-01    2.789e-01   -5.000e-01    5.000e-01   1   0         11   24   52    9.583e-01
     838     100000   -1.041e+00   -8.507e-01   -1.300e+00   -9.000e-01   1   0         11   24   55    9.583e-01
     838     100000    1.563e+00   -1.950e+00    1.800e+00   -1.800e+00   1   0         11   25   22    9.583e-01
     839     100000    3.801e-01   -1.261e+00    5.000e-01   -1.500e+00   1   0         11   25   51    9.583e-01
     839     100000    1.610e+00   -1.985e+00    1.800e+00   -1.800e+00   1   0         11   26   20    9.583e-01
     839     100000    5.414e-02    1.274e+00    2.000e-01    1.500e+00   1   0         11   26   40    9.583e-01
     839     100000   -2.184e-01   -8.475e-01    0.000e+00   -1.000e+00   1   0         11   26   52    9.583e-01
     839     100000   -8.810e-01    7.685e-01   -1.000e+00    1.000e+00   1   0         11   27   07    9.583e-01
     839     100000    5.756e-01   -1.646e+00    7.000e-01   -1.900e+00   1   0         11   27   29    9.583e-01
     839     100000   -1.033e+00   -1.770e+00   -1.000e+00   -2.000e+00   1   0         11   27   38    9.583e-01
     839     100000   -9.112e-01    7.317e-01   -1.000e+00    1.000e+00   1   0         11   27   54    9.583e-01
     839     100000   -1.672e+00    1.193e+00   -1.900e+00    1.100e+00   1   0         11   28   14    9.583e-01
     839     100000   -1.037e+00   -1.742e+00   -1.000e+00   -2.000e+00   1   0         11   28   23    9.583e-01
     840     100000   -2.539e-01   -9.165e-01    0.000e+00   -1.000e+00   1   0         11   28   36    9.583e-01
     840     100000    3.862e-01   -1.318e+00    5.000e-01   -1.500e+00   1   0         11   28   52    9.583e-01
     840     100000    7.073e-02    1.268e+00    2.000e-01    1.500e+00   1   0         11   29   12    9.583e-01
     840     100000    1.062e+00   -3.347e-01    1.900e+00   -5.000e-01   0   1         11   29   35    9.583e-01
     841     100000    3.296e-01    1.587e+00    5.000e-01    1.800e+00   1   0         11   30   00    9.583e-01
     841     100000   -6.228e-01    3.140e-01   -5.000e-01    5.000e-01   1   0         11   30   12    9.583e-01
     841     100000    7.463e-02    1.283e+00    2.000e-01    1.500e+00   1   0         11   30   32    9.583e-01
     841     100000    1.965e+00   -7.706e-01    1.900e+00   -5.000e-01   1   0         11   31   13    9.583e-01
     841     100000    1.822e+00    1.870e+00    2.000e+00    1.500e+00   0   1         11   31   50    9.583e-01
     842     100000   -1.782e+00   -8.347e-01   -2.000e+00   -8.000e-01   1   0         11   31   59    9.583e-01
     842     100000    4.418e-01   -1.244e+00    5.000e-01   -1.500e+00   1   0         11   32   16    9.583e-01
     842     100000   -2.115e-01   -9.958e-01    0.000e+00   -1.000e+00   1   0         11   32   26    9.583e-01
     842     100000   -1.058e+00   -1.772e+00   -1.000e+00   -2.000e+00   1   0         11   32   36    9.583e-01
     842     100000    1.718e+00   -2.798e-01    1.900e+00   -5.000e-01   1   0         11   33   05    9.583e-01
     842     100000    3.927e-01    1.571e+00    5.000e-01    1.800e+00   1   0         11   33   28    9.583e-01
     842     100000   -9.495e-01   -1.740e+00   -1.000e+00   -2.000e+00   1   0         11   33   38    9.583e-01
     842     100000    1.615e+00   -1.962e+00    1.800e+00   -1.800e+00   1   0         11   34   07    9.583e-01
     842     100000    3.732e-01    1.559e+00    5.000e-01    1.800e+00   1   0         11   34   31    9.583e-01
     842     100000    7.294e-01   -2.456e-01    6.000e-01    0.000e+00   1   0         11   34   52    9.583e-01
     842     100000   -1.747e+00   -8.131e-01   -2.000e+00   -8.000e-01   1   0         11   35   00    9.583e-01
